depth;potential.temperature;salinity
718.75;6.3564;34.463
718.75;6.1362;34.4656
718.75;6.2227;34.4671
718.75;6.1479;34.4676
718.75;6.1541;34.4685
718.75;6.1539;34.4686
718.75;6.0966;34.4699
718.75;5.9836;34.4707
718.75;5.7932;34.48
719;6.6494;34.4549
719;6.4712;34.4579
719;6.3152;34.4591
719;6.5076;34.4597
719;6.3563;34.463
719;6.1344;34.4657
719;6.2202;34.4675
719;6.146;34.4676
719;6.1527;34.4684
719;6.1527;34.4686
719;6.0941;34.47
719;5.9833;34.4709
719;5.7932;34.4802
719.25;6.6493;34.455
719.25;6.3133;34.4587
719.25;6.4541;34.4594
719.25;6.5066;34.4596
719.25;6.3557;34.4629
719.25;6.1323;34.4655
719.25;6.1449;34.4674
719.25;6.2171;34.4675
719.25;6.151;34.4684
719.25;6.1513;34.4687
719.25;6.092;34.4699
719.25;5.9834;34.471
719.25;5.7942;34.4799
719.5;6.6496;34.4549
719.5;6.3095;34.4591
719.5;6.5048;34.4596
719.5;6.453;34.4599
719.5;6.3557;34.4628
719.5;6.1304;34.4652
719.5;6.1442;34.4672
719.5;6.2156;34.4675
719.5;6.143;34.4681
719.5;6.1505;34.4687
719.5;6.0898;34.4701
719.5;5.9839;34.4708
719.5;5.7933;34.4803
719.75;6.6494;34.4547
719.75;6.3089;34.4593
719.75;6.501;34.4596
719.75;6.453;34.4602
719.75;6.3558;34.463
719.75;6.129;34.4653
719.75;6.1439;34.4671
719.75;6.2139;34.4675
719.75;6.1494;34.4687
719.75;6.1318;34.4692
719.75;6.0887;34.4703
719.75;5.9834;34.4707
719.75;5.7903;34.48
720;6.6488;34.4549
720;6.3088;34.4591
720;6.4969;34.4598
720;6.4545;34.46
720;6.3559;34.4628
720;6.128;34.4653
720;6.2115;34.4675
720;6.1437;34.4675
720;6.1481;34.4687
720;6.1275;34.4699
720;6.0876;34.47
720;5.9838;34.4709
720;5.7895;34.4805
720.25;6.6492;34.4547
720.25;6.3089;34.4593
720.25;6.4547;34.4598
720.25;6.4922;34.4599
720.25;6.3557;34.4626
720.25;6.1267;34.4652
720.25;6.2092;34.4675
720.25;6.1435;34.4675
720.25;6.1476;34.4686
720.25;6.1231;34.4698
720.25;6.0852;34.47
720.25;5.9841;34.4707
720.25;5.789;34.4801
720.5;6.6491;34.4547
720.5;6.3083;34.4592
720.5;6.4538;34.4594
720.5;6.489;34.4602
720.5;6.355;34.4629
720.5;6.1257;34.4654
720.5;6.1434;34.4675
720.5;6.2081;34.4676
720.5;6.1474;34.4686
720.5;6.1182;34.47
720.5;6.0816;34.47
720.5;5.9841;34.4706
720.5;5.788;34.4796
720.75;6.6483;34.4549
720.75;6.3084;34.459
720.75;6.4528;34.4595
720.75;6.4858;34.4603
720.75;6.3548;34.4626
720.75;6.1242;34.4651
720.75;6.2071;34.4672
720.75;6.1431;34.4673
720.75;6.1472;34.4683
720.75;6.0743;34.47
720.75;6.1149;34.4705
720.75;5.9839;34.4709
720.75;5.7862;34.4803
721;6.6484;34.4549
721;6.3062;34.4591
721;6.4528;34.4597
721;6.4821;34.4606
721;6.3545;34.4625
721;6.1213;34.4651
721;6.2065;34.4673
721;6.143;34.4674
721;6.1469;34.4686
721;6.113;34.4701
721;6.0698;34.4705
721;5.9828;34.4707
721;5.7839;34.48
721.25;6.648;34.4547
721.25;6.4509;34.4592
721.25;6.3052;34.4594
721.25;6.4792;34.4604
721.25;6.3543;34.4626
721.25;6.1168;34.4649
721.25;6.2046;34.4672
721.25;6.1431;34.4673
721.25;6.1466;34.4684
721.25;6.1093;34.4704
721.25;6.0683;34.4708
721.25;5.9812;34.4709
721.25;5.7808;34.4803
721.5;6.6479;34.455
721.5;6.3044;34.4593
721.5;6.4483;34.4598
721.5;6.4719;34.4607
721.5;6.354;34.4625
721.5;6.1123;34.4654
721.5;6.1431;34.4674
721.5;6.2021;34.4675
721.5;6.146;34.4684
721.5;6.1076;34.4706
721.5;6.0677;34.4708
721.5;5.9804;34.471
721.5;5.7792;34.4804
721.75;6.648;34.4546
721.75;6.3034;34.4594
721.75;6.4488;34.4597
721.75;6.4646;34.4611
721.75;6.3539;34.4625
721.75;6.1112;34.4659
721.75;6.143;34.467
721.75;6.1951;34.4672
721.75;6.1451;34.4683
721.75;6.1073;34.4705
721.75;6.0674;34.4707
721.75;5.9791;34.471
721.75;5.7769;34.4806
722;6.6481;34.4549
722;6.3031;34.4595
722;6.4476;34.46
722;6.4583;34.4615
722;6.3538;34.4625
722;6.1107;34.4657
722;6.143;34.4672
722;6.1817;34.4677
722;6.1436;34.4682
722;6.107;34.4704
722;6.0673;34.4707
722;5.9757;34.4712
722;5.777;34.4807
722.25;6.648;34.4548
722.25;6.3028;34.4593
722.25;6.4492;34.4594
722.25;6.4551;34.4616
722.25;6.3537;34.4623
722.25;6.1104;34.4657
722.25;6.1411;34.467
722.25;6.1423;34.4684
722.25;6.1647;34.4694
722.25;6.1052;34.4701
722.25;6.0663;34.4707
722.25;5.9749;34.4712
722.25;5.7764;34.4799
722.5;6.648;34.4549
722.5;6.4468;34.4591
722.5;6.3026;34.4595
722.5;6.4519;34.4615
722.5;6.3529;34.4625
722.5;6.1103;34.4657
722.5;6.137;34.4672
722.5;6.1402;34.4683
722.5;6.1613;34.4702
722.5;6.1028;34.4703
722.5;6.0661;34.4706
722.5;5.9742;34.4713
722.5;5.772;34.4802
722.75;6.6466;34.4548
722.75;6.3025;34.4594
722.75;6.4418;34.4598
722.75;6.4496;34.4615
722.75;6.3523;34.4625
722.75;6.11;34.4654
722.75;6.1343;34.468
722.75;6.1375;34.4685
722.75;6.1603;34.47
722.75;6.0994;34.4704
722.75;6.0651;34.4706
722.75;5.9723;34.4712
722.75;5.7696;34.4808
723;6.6453;34.4549
723;6.3023;34.4593
723;6.4384;34.46
723;6.4465;34.4617
723;6.3521;34.4624
723;6.1091;34.4654
723;6.1308;34.4681
723;6.1361;34.4686
723;6.1596;34.4699
723;6.094;34.4706
723;6.0648;34.4706
723;5.9683;34.4718
723;5.7679;34.4807
723.25;6.6447;34.4552
723.25;6.302;34.4593
723.25;6.4351;34.4603
723.25;6.444;34.4616
723.25;6.3521;34.4625
723.25;6.108;34.4656
723.25;6.1357;34.4685
723.25;6.1294;34.4689
723.25;6.1553;34.4696
723.25;6.0647;34.4706
723.25;6.0902;34.4708
723.25;5.9628;34.472
723.25;5.7651;34.4807
723.5;6.6433;34.4549
723.5;6.3007;34.4594
723.5;6.4341;34.4597
723.5;6.4411;34.4616
723.5;6.3522;34.4623
723.5;6.1075;34.4657
723.5;6.1352;34.4688
723.5;6.1299;34.4689
723.5;6.1477;34.4701
723.5;6.0642;34.4706
723.5;6.087;34.4711
723.5;5.9576;34.4728
723.5;5.7633;34.4812
723.75;6.6424;34.4552
723.75;6.2993;34.4595
723.75;6.425;34.4602
723.75;6.4379;34.4619
723.75;6.3519;34.4623
723.75;6.1071;34.4656
723.75;6.1287;34.4685
723.75;6.1348;34.4686
723.75;6.1446;34.4705
723.75;6.0639;34.4707
723.75;6.084;34.4712
723.75;5.9539;34.4728
723.75;5.7615;34.4807
724;6.6419;34.455
724;6.2983;34.4594
724;6.4221;34.4615
724;6.4358;34.4619
724;6.3514;34.4623
724;6.1065;34.4655
724;6.1223;34.4683
724;6.1344;34.4686
724;6.1425;34.4705
724;6.0639;34.4708
724;6.0819;34.4711
724;5.9514;34.473
724;5.7576;34.4807
724.25;6.6368;34.4545
724.25;6.2975;34.4594
724.25;6.421;34.4604
724.25;6.4354;34.462
724.25;6.3506;34.4622
724.25;6.1056;34.4654
724.25;6.1337;34.4685
724.25;6.1199;34.4693
724.25;6.1404;34.4706
724.25;6.0643;34.471
724.25;6.0789;34.4711
724.25;5.9459;34.4736
724.25;5.755;34.4811
724.5;6.6259;34.4554
724.5;6.2956;34.4595
724.5;6.4054;34.4607
724.5;6.4351;34.4619
724.5;6.3503;34.4624
724.5;6.105;34.4656
724.5;6.1329;34.4684
724.5;6.12;34.4702
724.5;6.1391;34.4705
724.5;6.0747;34.4711
724.5;6.0647;34.4711
724.5;5.9459;34.4735
724.5;5.7506;34.481
724.75;6.6217;34.4559
724.75;6.2925;34.4596
724.75;6.4347;34.4618
724.75;6.4025;34.462
724.75;6.35;34.4623
724.75;6.1042;34.4654
724.75;6.1313;34.4685
724.75;6.12;34.4704
724.75;6.1375;34.4706
724.75;6.0636;34.471
724.75;6.0712;34.4716
724.75;5.9405;34.4735
724.75;5.748;34.4814
725;6.6182;34.4557
725;6.2882;34.4596
725;6.4341;34.4618
725;6.3952;34.4623
725;6.351;34.4623
725;6.1036;34.4655
725;6.1235;34.4686
725;6.1359;34.4703
725;6.1174;34.4704
725;6.061;34.4708
725;6.0689;34.4715
725;5.9364;34.4737
725;5.7474;34.4815
725.25;6.6105;34.456
725.25;6.282;34.4599
725.25;6.4337;34.4618
725.25;6.3513;34.4622
725.25;6.391;34.463
725.25;6.1029;34.4655
725.25;6.127;34.4689
725.25;6.1352;34.4703
725.25;6.1154;34.4706
725.25;6.0591;34.4709
725.25;6.0674;34.4717
725.25;5.9296;34.4741
725.25;5.7481;34.4812
725.5;6.6067;34.4564
725.5;6.28;34.4606
725.5;6.4331;34.4619
725.5;6.3513;34.4621
725.5;6.388;34.4632
725.5;6.102;34.4655
725.5;6.1266;34.4687
725.5;6.1328;34.4703
725.5;6.114;34.4706
725.5;6.0565;34.4708
725.5;6.0605;34.4713
725.5;5.9232;34.4744
725.5;5.7459;34.4811
725.75;6.6021;34.456
725.75;6.2793;34.4604
725.75;6.4327;34.4618
725.75;6.3511;34.462
725.75;6.3857;34.4637
725.75;6.1002;34.4652
725.75;6.1252;34.4686
725.75;6.1266;34.4702
725.75;6.112;34.4707
725.75;6.0545;34.4708
725.75;6.0491;34.472
725.75;5.9114;34.4751
725.75;5.7434;34.4811
726;6.597;34.4566
726;6.2786;34.4608
726;6.4325;34.4618
726;6.3504;34.462
726;6.3847;34.4635
726;6.0912;34.4646
726;6.1231;34.4688
726;6.1249;34.4705
726;6.0526;34.4706
726;6.1099;34.4709
726;6.0444;34.4729
726;5.9027;34.4754
726;5.7411;34.4816
726.25;6.5969;34.4565
726.25;6.2752;34.4602
726.25;6.4319;34.4617
726.25;6.3478;34.4621
726.25;6.3839;34.4636
726.25;6.0776;34.4655
726.25;6.1218;34.4689
726.25;6.1229;34.4704
726.25;6.0491;34.4704
726.25;6.1082;34.4709
726.25;6.0407;34.4725
726.25;5.8993;34.4754
726.25;5.7263;34.4792
726.5;6.5937;34.4563
726.5;6.2717;34.4607
726.5;6.4305;34.4617
726.5;6.3404;34.4624
726.5;6.3812;34.4637
726.5;6.0679;34.4666
726.5;6.1198;34.4691
726.5;6.1225;34.4705
726.5;6.0465;34.4706
726.5;6.1071;34.4709
726.5;6.0333;34.4728
726.5;5.8965;34.4754
726.5;5.7142;34.4835
726.75;6.5859;34.4566
726.75;6.2693;34.4608
726.75;6.4299;34.4616
726.75;6.3377;34.4628
726.75;6.3809;34.4638
726.75;6.0638;34.4672
726.75;6.1181;34.469
726.75;6.1223;34.4704
726.75;6.046;34.4708
726.75;6.1066;34.4709
726.75;6.0294;34.4735
726.75;5.8938;34.4755
726.75;5.7119;34.4829
727;6.5822;34.4572
727;6.2666;34.4608
727;6.429;34.4615
727;6.3358;34.4627
727;6.38;34.4635
727;6.0622;34.4673
727;6.1176;34.4692
727;6.1218;34.4704
727;6.0455;34.4707
727;6.1064;34.4709
727;6.0266;34.4734
727;5.8907;34.4752
727;5.7123;34.4832
727.25;6.5819;34.457
727.25;6.2619;34.461
727.25;6.4278;34.4617
727.25;6.333;34.4629
727.25;6.3783;34.4637
727.25;6.0606;34.4672
727.25;6.1163;34.4691
727.25;6.1209;34.4703
727.25;6.0449;34.4708
727.25;6.1063;34.471
727.25;6.0217;34.4733
727.25;5.8894;34.4754
727.25;5.7084;34.4823
727.5;6.5811;34.457
727.5;6.2505;34.4611
727.5;6.4278;34.4616
727.5;6.3286;34.4628
727.5;6.3781;34.4635
727.5;6.0598;34.4672
727.5;6.1149;34.469
727.5;6.1205;34.4704
727.5;6.0449;34.4706
727.5;6.1063;34.471
727.5;6.018;34.4738
727.5;5.8891;34.4752
727.5;5.7086;34.4832
727.75;6.5809;34.457
727.75;6.4275;34.4615
727.75;6.2366;34.4616
727.75;6.3233;34.4629
727.75;6.377;34.4635
727.75;6.0592;34.467
727.75;6.1138;34.4693
727.75;6.1194;34.4701
727.75;6.044;34.4705
727.75;6.1058;34.471
727.75;6.0171;34.4739
727.75;5.8881;34.4752
727.75;5.7068;34.4829
728;6.5798;34.4568
728;6.425;34.4614
728;6.2308;34.4623
728;6.3763;34.4634
728;6.3177;34.4635
728;6.0587;34.4671
728;6.1128;34.4691
728;6.1176;34.4704
728;6.0426;34.4706
728;6.1057;34.4708
728;6.0139;34.4737
728;5.8853;34.4751
728;5.706;34.4837
728.25;6.5769;34.457
728.25;6.4226;34.4618
728.25;6.2249;34.4625
728.25;6.3764;34.4633
728.25;6.3135;34.4634
728.25;6.0585;34.467
728.25;6.1117;34.4692
728.25;6.117;34.4702
728.25;6.0422;34.4705
728.25;6.1054;34.4709
728.25;6.0121;34.474
728.25;5.8847;34.4751
728.25;5.7107;34.4832
728.5;6.5764;34.4569
728.5;6.4225;34.4617
728.5;6.2226;34.4629
728.5;6.3758;34.4632
728.5;6.3073;34.4636
728.5;6.0585;34.4669
728.5;6.1095;34.4691
728.5;6.1165;34.4704
728.5;6.042;34.4706
728.5;6.1051;34.4708
728.5;6.0103;34.4739
728.5;5.8837;34.475
728.5;5.7116;34.4824
728.75;6.5761;34.4574
728.75;6.4227;34.4617
728.75;6.2211;34.4627
728.75;6.3757;34.4633
728.75;6.3009;34.4638
728.75;6.0583;34.4669
728.75;6.1069;34.4693
728.75;6.1154;34.4704
728.75;6.0415;34.4705
728.75;6.1043;34.4708
728.75;6.0083;34.4738
728.75;5.8819;34.4751
728.75;5.7066;34.4825
729;6.5733;34.4568
729;6.422;34.4619
729;6.2184;34.4628
729;6.3752;34.4631
729;6.296;34.4643
729;6.0579;34.4667
729;6.1017;34.4694
729;6.114;34.4703
729;6.0413;34.4706
729;6.1035;34.4708
729;6.0078;34.4739
729;5.8815;34.4753
729;5.7055;34.4836
729.25;6.5722;34.4573
729.25;6.4218;34.4615
729.25;6.2154;34.4626
729.25;6.3748;34.4632
729.25;6.2871;34.4642
729.25;6.0575;34.4668
729.25;6.0984;34.4695
729.25;6.1135;34.4705
729.25;6.0409;34.4705
729.25;6.102;34.471
729.25;6.0072;34.4738
729.25;5.8814;34.475
729.25;5.7066;34.4824
729.5;6.5716;34.4572
729.5;6.4219;34.462
729.5;6.2125;34.463
729.5;6.3738;34.4632
729.5;6.2839;34.465
729.5;6.0572;34.4668
729.5;6.0953;34.4695
729.5;6.1124;34.4702
729.5;6.0408;34.4705
729.5;6.0981;34.4707
729.5;6.0055;34.4738
729.5;5.8808;34.4751
729.5;5.7026;34.483
729.75;6.5706;34.4571
729.75;6.421;34.4615
729.75;6.2106;34.463
729.75;6.3732;34.4632
729.75;6.2832;34.4645
729.75;6.057;34.4668
729.75;6.0912;34.4696
729.75;6.1092;34.4702
729.75;6.0409;34.4705
729.75;6.0927;34.4713
729.75;6.0035;34.4734
729.75;5.8799;34.4751
729.75;5.7014;34.4832
730;6.5684;34.457
730;6.4204;34.4618
730;6.2087;34.4629
730;6.3718;34.4631
730;6.2831;34.4646
730;6.0568;34.4665
730;6.0852;34.4699
730;6.107;34.4706
730;6.041;34.4706
730;6.088;34.4715
730;6.0008;34.4735
730;5.8779;34.475
730;5.7007;34.4832
730.25;6.5663;34.4569
730.25;6.4197;34.4619
730.25;6.2079;34.463
730.25;6.3705;34.4634
730.25;6.2821;34.4641
730.25;6.0564;34.4667
730.25;6.0736;34.4698
730.25;6.039;34.4699
730.25;6.1054;34.4706
730.25;6.0849;34.4716
730.25;5.9958;34.4739
730.25;5.8758;34.4751
730.25;5.7016;34.4831
730.5;6.5619;34.457
730.5;6.4197;34.4618
730.5;6.2071;34.4629
730.5;6.3702;34.4633
730.5;6.2792;34.4644
730.5;6.0561;34.4668
730.5;6.0307;34.4704
730.5;6.0609;34.4707
730.5;6.1041;34.4708
730.5;6.0819;34.4721
730.5;5.9921;34.4741
730.5;5.8774;34.4746
730.5;5.7002;34.4829
730.75;6.5511;34.457
730.75;6.4198;34.4618
730.75;6.3682;34.4629
730.75;6.2057;34.463
730.75;6.2782;34.4644
730.75;6.0561;34.4667
730.75;6.1033;34.4707
730.75;6.0288;34.471
730.75;6.0555;34.4711
730.75;6.0806;34.4722
730.75;5.9897;34.4742
730.75;5.8759;34.4748
730.75;5.6998;34.4834
731;6.5428;34.4577
731;6.4198;34.4618
731;6.2048;34.4629
731;6.3647;34.4635
731;6.2705;34.4638
731;6.0559;34.4665
731;6.1021;34.4705
731;6.0283;34.471
731;6.05;34.4713
731;6.0796;34.4721
731;5.9873;34.4741
731;5.8735;34.4749
731;5.7006;34.4821
731.25;6.5408;34.4581
731.25;6.4196;34.4617
731.25;6.2042;34.4629
731.25;6.364;34.4634
731.25;6.2507;34.4649
731.25;6.0551;34.4666
731.25;6.1009;34.4705
731.25;6.0279;34.471
731.25;6.0453;34.4716
731.25;6.0789;34.4721
731.25;5.9854;34.4743
731.25;5.8716;34.475
731.25;5.6917;34.4826
731.5;6.5399;34.458
731.5;6.4191;34.4615
731.5;6.2034;34.463
731.5;6.3613;34.4636
731.5;6.2467;34.4654
731.5;6.0546;34.4666
731.5;6.1005;34.4705
731.5;6.0275;34.4709
731.5;6.0423;34.4716
731.5;6.0776;34.4721
731.5;5.9825;34.4742
731.5;5.8703;34.475
731.5;5.6872;34.4823
731.75;6.5386;34.4579
731.75;6.4195;34.4616
731.75;6.2041;34.4628
731.75;6.361;34.4635
731.75;6.244;34.4656
731.75;6.0539;34.4668
731.75;6.0995;34.4705
731.75;6.0266;34.4708
731.75;6.041;34.4715
731.75;6.0757;34.4722
731.75;5.977;34.4745
731.75;5.8688;34.4751
731.75;5.6789;34.4827
732;6.5371;34.4581
732;6.4187;34.4615
732;6.2035;34.4629
732;6.3566;34.4634
732;6.2418;34.4657
732;6.0517;34.4663
732;6.0987;34.4706
732;6.0249;34.4708
732;6.0401;34.4715
732;6.0746;34.4722
732;5.9737;34.4749
732;5.8678;34.4752
732;5.6683;34.4846
732.25;6.5361;34.458
732.25;6.4185;34.4615
732.25;6.2035;34.4627
732.25;6.355;34.4639
732.25;6.2381;34.4655
732.25;6.0498;34.4666
732.25;6.0974;34.4705
732.25;6.024;34.4708
732.25;6.039;34.4715
732.25;6.0739;34.4722
732.25;5.9703;34.4751
732.25;5.867;34.4752
732.25;5.6658;34.4855
732.5;6.5356;34.4581
732.5;6.4189;34.4615
732.5;6.2035;34.4629
732.5;6.3535;34.4635
732.5;6.2334;34.4658
732.5;6.0486;34.467
732.5;6.0945;34.4706
732.5;6.0226;34.4709
732.5;6.0381;34.4713
732.5;6.0735;34.4721
732.5;5.9686;34.4751
732.5;5.8669;34.4752
732.5;5.6663;34.4854
732.75;6.5349;34.458
732.75;6.418;34.4614
732.75;6.2035;34.463
732.75;6.3507;34.4638
732.75;6.2311;34.4663
732.75;6.0465;34.4669
732.75;6.0208;34.4707
732.75;6.0904;34.4708
732.75;6.0371;34.4713
732.75;6.0732;34.4721
732.75;5.967;34.4751
732.75;5.8668;34.4752
732.75;5.6636;34.4851
733;6.534;34.4582
733;6.4172;34.4615
733;6.2032;34.4627
733;6.3474;34.4638
733;6.2302;34.4659
733;6.0439;34.4669
733;6.0184;34.4709
733;6.0833;34.471
733;6.0368;34.4713
733;6.0726;34.4721
733;5.8664;34.4751
733;5.9654;34.4751
733;5.6615;34.4856
733.25;6.5334;34.458
733.25;6.4171;34.4615
733.25;6.2028;34.463
733.25;6.3469;34.4639
733.25;6.2277;34.4657
733.25;6.0402;34.467
733.25;6.0173;34.4709
733.25;6.0364;34.4711
733.25;6.0779;34.4716
733.25;6.0722;34.4721
733.25;5.8683;34.4747
733.25;5.9635;34.4752
733.25;5.6571;34.4862
733.5;6.5328;34.458
733.5;6.4169;34.4616
733.5;6.2028;34.4627
733.5;6.3463;34.4639
733.5;6.2243;34.4656
733.5;6.0378;34.4673
733.5;6.016;34.4709
733.5;6.0328;34.4712
733.5;6.0741;34.4718
733.5;6.0719;34.4722
733.5;5.8663;34.4749
733.5;5.9607;34.4751
733.5;5.6559;34.487
733.75;6.5324;34.458
733.75;6.4161;34.4616
733.75;6.2027;34.4628
733.75;6.3444;34.4639
733.75;6.2198;34.4662
733.75;6.0349;34.4673
733.75;6.0277;34.4712
733.75;6.016;34.4712
733.75;6.0716;34.4719
733.75;6.0718;34.4722
733.75;5.863;34.4748
733.75;5.9583;34.4752
733.75;5.6561;34.487
734;6.5319;34.458
734;6.4156;34.4615
734;6.2024;34.4627
734;6.3428;34.464
734;6.2161;34.4668
734;6.0322;34.4673
734;6.0165;34.4715
734;6.0222;34.4717
734;6.0712;34.4721
734;6.0694;34.4722
734;5.8607;34.4751
734;5.9543;34.4755
734;5.6562;34.4867
734.25;6.5293;34.4578
734.25;6.4155;34.4616
734.25;6.2025;34.4628
734.25;6.342;34.464
734.25;6.2153;34.4661
734.25;6.0292;34.4674
734.25;6.0167;34.4716
734.25;6.071;34.4718
734.25;6.018;34.4719
734.25;6.0679;34.4723
734.25;5.8592;34.4751
734.25;5.9486;34.4757
734.25;5.66;34.4865
734.5;6.5274;34.4584
734.5;6.4149;34.4615
734.5;6.2024;34.4626
734.5;6.341;34.4641
734.5;6.2144;34.4663
734.5;6.0241;34.4672
734.5;6.0163;34.4715
734.5;6.0156;34.4719
734.5;6.071;34.4719
734.5;6.0676;34.4723
734.5;5.8578;34.475
734.5;5.9453;34.4758
734.5;5.6589;34.4852
734.75;6.5269;34.4582
734.75;6.4141;34.4615
734.75;6.2027;34.4626
734.75;6.3407;34.4641
734.75;6.2128;34.4663
734.75;6.018;34.4676
734.75;6.016;34.4717
734.75;6.0709;34.4719
734.75;6.0146;34.472
734.75;6.0672;34.4723
734.75;5.8545;34.4753
734.75;5.9434;34.4761
734.75;5.6536;34.4863
735;6.5263;34.4583
735;6.4135;34.4617
735;6.2024;34.4626
735;6.3409;34.4641
735;6.2116;34.4663
735;6.0143;34.468
735;6.0163;34.4717
735;6.0141;34.4721
735;6.0706;34.4721
735;6.0664;34.4722
735;5.8528;34.4757
735;5.9392;34.4759
735;5.651;34.4869
735.25;6.5264;34.4582
735.25;6.4132;34.4616
735.25;6.2023;34.4624
735.25;6.3392;34.464
735.25;6.2085;34.466
735.25;6.0114;34.4682
735.25;6.0148;34.4718
735.25;6.0137;34.4719
735.25;6.0705;34.472
735.25;6.0648;34.4722
735.25;5.8519;34.4756
735.25;5.9358;34.4763
735.25;5.6497;34.4869
735.5;6.5258;34.4583
735.5;6.4129;34.4616
735.5;6.2018;34.4626
735.5;6.3371;34.4641
735.5;6.2059;34.4669
735.5;6.0098;34.4682
735.5;6.0126;34.4717
735.5;6.0705;34.4718
735.5;6.0136;34.4718
735.5;6.0634;34.4723
735.5;5.8512;34.4757
735.5;5.9337;34.476
735.5;5.649;34.4871
735.75;6.5256;34.4582
735.75;6.4119;34.4615
735.75;6.2015;34.4625
735.75;6.3354;34.4641
735.75;6.2049;34.4663
735.75;6.0082;34.4682
735.75;6.0113;34.4716
735.75;6.0127;34.4718
735.75;6.063;34.4721
735.75;6.0703;34.4721
735.75;5.8498;34.4755
735.75;5.9324;34.4763
735.75;5.6478;34.4873
736;6.5256;34.4582
736;6.4113;34.4615
736;6.2012;34.4626
736;6.3351;34.4642
736;6.2042;34.4663
736;6.0062;34.4682
736;6.0088;34.4716
736;6.0118;34.4719
736;6.0702;34.472
736;6.0626;34.4721
736;5.8481;34.4756
736;5.9316;34.4761
736;5.6474;34.4872
736.25;6.5253;34.4581
736.25;6.4112;34.4615
736.25;6.2012;34.4626
736.25;6.3358;34.4641
736.25;6.2033;34.4668
736.25;6.0025;34.4681
736.25;6.0071;34.4717
736.25;6.0702;34.4719
736.25;6.0619;34.472
736.25;6.0099;34.472
736.25;5.8467;34.4753
736.25;5.931;34.4758
736.25;5.6467;34.4872
736.5;6.5251;34.4581
736.5;6.4105;34.4615
736.5;6.2011;34.4626
736.5;6.336;34.4641
736.5;6.2008;34.4662
736.5;6.0008;34.4686
736.5;6.0065;34.4717
736.5;6.0071;34.4717
736.5;6.0698;34.4718
736.5;6.0601;34.4719
736.5;5.8483;34.4755
736.5;5.9306;34.476
736.5;5.6461;34.4872
736.75;6.5218;34.458
736.75;6.4086;34.4617
736.75;6.2006;34.4625
736.75;6.3361;34.4641
736.75;6.1979;34.4664
736.75;6.0001;34.4685
736.75;6.0055;34.4717
736.75;6.0592;34.4719
736.75;6.0692;34.4719
736.75;6.0052;34.4719
736.75;5.8445;34.4751
736.75;5.927;34.4757
736.75;5.6501;34.4867
737;6.5161;34.4585
737;6.4012;34.4616
737;6.199;34.4625
737;6.3356;34.464
737;6.1968;34.4669
737;5.9984;34.4686
737;6.004;34.4718
737;6.0692;34.4718
737;6.003;34.472
737;6.0568;34.4721
737;5.8412;34.4756
737;5.92;34.4761
737;5.656;34.4852
737.25;6.514;34.4587
737.25;6.395;34.4622
737.25;6.1977;34.4626
737.25;6.3352;34.4639
737.25;6.1956;34.4669
737.25;5.9961;34.4684
737.25;5.9999;34.4716
737.25;6.0689;34.4717
737.25;6.0565;34.472
737.25;6.0016;34.4721
737.25;5.8383;34.4756
737.25;5.9186;34.4768
737.25;5.6462;34.4865
737.5;6.5098;34.4586
737.5;6.3931;34.4622
737.5;6.1965;34.4627
737.5;6.3344;34.4641
737.5;6.1942;34.4666
737.5;5.9945;34.4689
737.5;6.0688;34.4717
737.5;5.9991;34.4718
737.5;5.9969;34.4718
737.5;6.0563;34.472
737.5;5.836;34.4756
737.5;5.9188;34.4766
737.5;5.6455;34.4871
737.75;6.5055;34.4591
737.75;6.3915;34.4624
737.75;6.195;34.4626
737.75;6.3345;34.4639
737.75;6.1934;34.4671
737.75;5.9932;34.4688
737.75;6.0683;34.4717
737.75;6.0554;34.4718
737.75;5.9941;34.4718
737.75;5.9963;34.4718
737.75;5.8345;34.4756
737.75;5.9177;34.4765
737.75;5.6455;34.487
738;6.5046;34.4591
738;6.3899;34.4624
738;6.1926;34.4628
738;6.3338;34.464
738;6.1929;34.4667
738;5.9917;34.469
738;5.9944;34.4716
738;6.0674;34.4717
738;6.053;34.472
738;5.9907;34.4723
738;5.8317;34.4755
738;5.9164;34.4764
738;5.6454;34.4868
738.25;6.5038;34.4594
738.25;6.3885;34.4625
738.25;6.1915;34.4628
738.25;6.3332;34.4639
738.25;6.1912;34.4667
738.25;5.9901;34.4687
738.25;5.9934;34.4715
738.25;6.0664;34.472
738.25;6.0492;34.4721
738.25;5.988;34.4723
738.25;5.8297;34.4758
738.25;5.9153;34.4766
738.25;5.6454;34.487
738.5;6.5036;34.4592
738.5;6.3867;34.4624
738.5;6.1895;34.463
738.5;6.3326;34.4639
738.5;6.1891;34.4669
738.5;5.988;34.469
738.5;5.9929;34.4715
738.5;6.0655;34.4719
738.5;6.0466;34.4723
738.5;5.986;34.4724
738.5;5.8288;34.476
738.5;5.9132;34.4765
738.5;5.6455;34.487
738.75;6.5032;34.4591
738.75;6.3789;34.4625
738.75;6.1877;34.4628
738.75;6.3327;34.4639
738.75;6.1876;34.4672
738.75;5.9862;34.4691
738.75;5.9922;34.4714
738.75;6.0629;34.4718
738.75;6.0438;34.4723
738.75;5.9839;34.4725
738.75;5.8296;34.4764
738.75;5.9104;34.4766
738.75;5.6454;34.4868
739;6.5018;34.459
739;6.3736;34.4628
739;6.1842;34.4631
739;6.3318;34.4638
